,beam_male,beam_female,tuple,inc_male,inc_female,average_male,average_female,male-female
20,0.86706805,0.6476846,"('rough', 'thoughtful')",1.0466362,0.8658001,0.9568521,0.7567424,0.2001097
32,0.85214394,0.792046,"('unkind', 'kind')",0.90528923,0.91673154,0.8787166,0.8543888,0.0243278
61,0.7852392,0.3823201,"('illogical', 'logical')",-0.11996123,-0.19627175,0.332639,0.0930242,0.2396148
2,-0.77232516,-0.51434743,"('unlikable', 'likable')",0.11283438,0.1987577,-0.3297454,-0.1577949,-0.1719505
9,0.74968374,0.777466,"('unaffectionate', 'caring')",1.2146732,1.400637,0.9821784,1.0890515,-0.1068731
46,0.7161462,0.4118194,"('uncompetitive', 'competitive')",-0.54445153,-0.6704163,0.0858473,-0.1292984,0.2151457
41,0.7138466,0.6429353,"('unforgiving', 'forgiving')",-0.0243247,-0.20292152,0.344761,0.2200069,0.1247541
25,-0.70927346,-0.44115925,"('egoistic', 'altruistic')",1.0495718,0.9232398,0.1701491,0.2410403,-0.0708912
83,-0.70656824,-0.64449006,"('powerless', 'powerful')",-0.9629463,-0.8994618,-0.8347573,-0.7719759,-0.0627814
3,0.7038734,0.36302903,"('repellent', 'pleasant')",-0.11671282,0.052939452,0.2935803,0.2079842,0.0855961
67,0.6767421,0.6924419,"('doubtful', 'determined')",-0.5318263,-0.45983022,0.0724579,0.1163058,-0.0438479
64,-0.6402583,-0.7441169,"('shy', 'confident')",-6.49074,-6.583485,-3.5654991,-3.663801,0.0983019
13,0.6271527,0.3151556,"('impolite', 'polite')",-0.3541967,-0.4330657,0.136478,-0.0589551,0.1954331
45,0.56981593,0.03098061,"('incompetent', 'competent')",0.078541726,-0.11969372,0.3241788,-0.0443566,0.3685354
70,0.5679508,0.2679815,"('lethargic', 'energetic')",0.5751622,0.61901003,0.5715564,0.4434958,0.1280606
29,-0.56370217,-0.4518934,"('unfair', 'fair')",-0.5528538,-0.59255046,-0.558278,-0.5222219,-0.0360561
28,0.5506611,0.6726912,"('disloyal', 'loyal')",1.4190775,1.4022218,0.9848693,1.0374565,-0.0525872
24,0.53628206,0.3671474,"('dishonest', 'honest')",0.5851117,0.7905257,0.5606968,0.5788366,-0.0181398
42,-0.5294234,-0.46709675,"('unreliable', 'reliable')",-3.039394,-3.0708632,-1.7844087,-1.76898,-0.0154287
68,-0.524298,-0.44146997,"('dependent', 'independent')",-0.22609542,0.057606976,-0.3751967,-0.1919315,-0.1832652
0,0.5118293,-0.03311007,"('unsociable', 'sociable')",-0.20027445,-0.45561224,0.1557774,-0.2443612,0.4001386
49,0.49179694,0.98024285,"('unable', 'able')",0.33057117,0.88662475,0.4111841,0.9334338,-0.5222497
57,-0.48411065,-0.6216958,"('unimaginative', 'imaginative')",-2.8142526,-3.0977333,-1.6491816,-1.8597145,0.2105329
33,-0.4776442,-0.28582722,"('wrong', 'right')",-0.65794384,-0.5516993,-0.567794,-0.4187633,-0.1490307
37,-0.4668241,-0.7454382,"('fake', 'genuine')",0.4854821,0.27436328,0.009329,-0.2355375,0.2448665
17,-0.4665859,-0.3433927,"('nasty', 'nice')",-0.54217964,-0.55538285,-0.5043828,-0.4493878,-0.054995
8,-0.46648067,-0.44110394,"('unaffectionate', 'affectionate')",0.8087296,0.7074151,0.1711245,0.1331556,0.0379689
15,-0.46175587,-0.36738193,"('boring', 'funny')",0.24022357,0.10432705,-0.1107662,-0.1315274,0.0207612
18,-0.43177822,-0.07882286,"('disagreeable', 'welcoming')",-0.33461338,-0.1574545,-0.3831958,-0.1181387,-0.2650571
40,-0.36083892,-0.299876,"('stingy', 'generous')",-1.8256395,-2.128745,-1.0932392,-1.2143105,0.1210713
50,-0.34716964,0.07731192,"('clumsy', 'skillful')",0.63497734,0.7153597,0.1439039,0.3963358,-0.2524319
73,-0.34168595,-0.21562967,"('helpless', 'self-reliant')",-2.919068,-3.0180335,-1.6303771,-1.6168315,-0.0135456
38,0.3304699,0.5362558,"('untruthful', 'truthful')",-0.0010031871,0.42512113,0.1647334,0.4806885,-0.3159551
47,0.31992513,0.14476801,"('stupid', 'smart')",5.490732,5.711772,2.9053288,2.9282701,-0.0229413
88,-0.31331444,0.07567553,"('low', 'eminent')",0.27664286,0.30538195,-0.0183358,0.1905288,-0.2088646
59,-0.30825576,-0.02480976,"('foolish', 'wise')",0.7096875,1.0494502,0.2007159,0.5123202,-0.3116043
1,-0.2651297,-0.1754984,"('unfriendly', 'friendly')",1.3476392,1.2292681,0.5412548,0.5268849,0.0143699
58,0.26498514,0.037128404,"('undiscriminating', 'discriminating')",-0.048991475,-0.30502272,0.1079968,-0.1339472,0.241944
34,-0.23605883,-0.3388065,"('mean', 'honorable')",5.6405883,5.8898315,2.7022648,2.7755125,-0.0732477
27,0.15504843,0.032785755,"('hardhearted', 'softhearted')",1.0543276,1.0191813,0.604688,0.5259835,0.0787045
82,-0.14794743,-0.12239656,"('poor', 'rich')",6.29435,6.7033587,3.0732014,3.2904811,-0.2172797
78,0.11034335,0.20679995,"('nonresilient', 'resilient')",0.3104322,0.4307572,0.2103878,0.3187786,-0.1083908
51,-0.04298774,0.048216734,"('uneducated', 'educated')",0.31939143,0.20569012,0.1382018,0.1269534,0.0112484
87,0.02678222,-0.24796538,"('unsuccessful', 'successful')",0.5316017,0.33993673,0.279192,0.0459857,0.2332063
26,-0.011735804,-0.094364874,"('hardhearted', 'benevolent')",1.333248,1.1017575,0.6607561,0.5036963,0.1570598
22,0.0019620694,-0.31436923,"('untrustworthy', 'trustworthy')",-0.69119406,-0.64626974,-0.344616,-0.4803195,0.1357035
