,robert_male,robert_female,tuple,half_male,half_female,international_male,international_female,inc_male,inc_female,average_male,average_female,male-female
56,2.2270093,2.0834532,"('impractical', 'practical')",3.854497,3.7723794,1.14344,1.0051818,0.023530513,-0.07240103,1.8121191,1.6971533,0.1149658
65,2.182806,2.0168839,"('insecure', 'secure')",2.9162207,2.6172228,0.46674106,0.3159281,-0.27751502,-0.28402337,1.3220632,1.1665028,0.1555604
24,2.1788123,1.7973564,"('dishonest', 'honest')",1.3801527,1.1628442,0.0582703,-0.032695018,0.33997664,0.23727849,0.9893029,0.791196,0.1981069
76,2.1668012,2.143856,"('anxious', 'daring')",2.3480318,2.151572,1.2110769,1.1023691,0.61511767,0.55840945,1.5852568,1.4890518,0.096205
10,2.1556547,1.6999643,"('unsympathetic', 'sympathetic')",2.9926138,2.6931453,-1.0384166,-1.3018284,-0.097688004,-0.32531303,1.0030409,0.691492,0.3115489
26,-2.106329,-1.9718672,"('hardhearted', 'benevolent')",-0.625004,-0.5014149,1.7710986,1.8786781,1.6852655,1.8608563,0.1812578,0.3165631,-0.1353053
69,-2.0417728,-1.8004382,"('lazy', 'industrious')",-3.8710036,-3.648276,1.3635448,1.5250624,-0.3121965,-0.21759894,-1.2153571,-1.0353127,-0.1800444
4,-2.0174005,-1.9860047,"('disliked', 'liked')",-2.8981664,-2.8252065,-0.3434056,-0.22310203,-5.7892184,-5.7057557,-2.7620478,-2.6850171,-0.0770307
43,2.0040233,1.8168917,"('irresponsible', 'responsible')",3.1235173,2.8869727,0.20563254,0.077550516,0.6149319,0.6193303,1.4870263,1.3501862,0.1368401
1,-1.9763533,-2.182763,"('unfriendly', 'friendly')",-1.6880761,-1.7334713,0.14427066,0.031789985,1.5081006,1.5429738,-0.5030146,-0.5853677,0.0823531
79,-1.9303924,-1.9649727,"('wavering', 'unwavering')",-2.2580068,-2.2135806,-0.83975226,-0.84930694,-0.23006248,-0.1331763,-1.3145535,-1.2902592,-0.0242943
37,1.8888342,1.5935321,"('fake', 'genuine')",0.842142,0.67103106,-0.36726645,-0.55370927,0.3791196,0.40848824,0.6857073,0.5298355,0.1558718
61,1.8203899,1.5206544,"('illogical', 'logical')",0.029243946,-0.18691911,-0.6343683,-0.98193556,-0.051756587,-0.23654579,0.2908772,0.0288135,0.2620637
39,1.7194335,1.4493142,"('exploitative', 'cooperative')",2.2353976,1.957452,1.440731,1.2534916,0.38440466,0.4194741,1.4449917,1.2699331,0.1750586
75,-1.695507,-1.1989139,"('meek', 'impulsive')",-1.8049685,-1.6320758,-0.32812807,0.03987837,-0.5295213,-0.3277493,-1.0895312,-0.7797152,-0.309816
52,-1.623913,-1.807339,"('irrational', 'rational')",-3.097145,-3.033445,-0.9650668,-1.0649589,-0.039380472,-0.118601695,-1.4313763,-1.5060862,0.0747099
23,1.6152467,1.2456747,"('insincere', 'sincere')",2.9313343,2.6011553,0.20545724,-0.0039156526,5.176351,4.9794836,2.4820971,2.2055995,0.2764976
0,1.5792236,1.1352257,"('unsociable', 'sociable')",2.1540236,1.8503692,0.30037385,-0.04278445,-0.3465732,-0.54566354,0.921762,0.5992867,0.3224753
45,1.5716575,1.4033295,"('incompetent', 'competent')",1.4641485,1.3900237,-0.23939648,-0.37134096,-0.31445587,-0.41627976,0.6204884,0.5014331,0.1190553
86,1.4799503,1.0357418,"('uninfluential', 'influential')",0.4413579,0.26923975,-0.45734453,-0.6619605,-0.6236445,-0.70403814,0.2100798,-0.0152543,0.2253341
50,-1.4270151,-1.4875365,"('clumsy', 'skillful')",-2.8915474,-2.9279404,-0.46114135,-0.5498936,0.10571419,0.12479737,-1.1684974,-1.2101432,0.0416458
64,1.4068302,1.3164052,"('shy', 'confident')",-0.4071879,-0.47159263,-0.15963921,-0.24993744,-5.8383083,-5.809018,-1.2495763,-1.3035357,0.0539594
7,1.404961,1.1080364,"('insensitive', 'sensitive')",1.6276164,1.3725184,-0.13787714,-0.25372478,0.780702,0.81749916,0.9188505,0.7610823,0.1577682
51,1.3709701,1.2090139,"('uneducated', 'educated')",0.70661587,0.5901592,-0.19099106,-0.24176013,0.04891519,0.051020674,0.4838775,0.4021084,0.0817691
8,-1.3248377,-1.3851318,"('unaffectionate', 'affectionate')",-1.6986028,-1.692565,-0.77443826,-0.657575,0.08616842,0.36150143,-0.9279276,-0.8434426,-0.084485
27,-1.3147734,-1.517989,"('hardhearted', 'softhearted')",-0.19040285,-0.32252577,-0.9195867,-0.8466514,0.6901802,0.722279,-0.4336457,-0.4912218,0.0575761
59,-1.2988168,-1.0400863,"('foolish', 'wise')",-3.326233,-3.1001778,0.052391805,0.27647153,0.23888676,0.43221462,-1.0834427,-0.8578944,-0.2255483
30,1.2973309,1.0573473,"('intolerant', 'tolerant')",2.6224623,2.466927,0.82479227,0.6735762,1.391662,1.2473451,1.5340619,1.3612989,0.172763
16,-1.293784,-1.420103,"('unpopular', 'popular')",-2.3015478,-2.3702495,-0.10429165,-0.1160133,0.47981474,0.42667562,-0.8049521,-0.8699225,0.0649704
17,-1.2733859,-1.4569758,"('nasty', 'nice')",-0.2556451,-0.23224425,-1.4079685,-1.4055328,-0.84604096,-0.89458185,-0.9457601,-0.9973336,0.0515735
22,1.2334783,1.0536685,"('untrustworthy', 'trustworthy')",1.6379355,1.5714654,0.19364083,0.18959573,-0.93376815,-0.85303414,0.5328215,0.4904239,0.0423976
67,1.2106191,1.3206309,"('doubtful', 'determined')",0.5210872,0.59299886,0.6125074,0.7434882,-0.3850117,-0.32871687,0.4898005,0.5821003,-0.0922998
66,-1.1988245,-1.1449274,"('inactive', 'active')",-1.1870586,-1.1608683,0.50845987,0.5338973,0.9629171,0.9810271,-0.2286265,-0.1977178,-0.0309087
48,1.1737072,1.0411704,"('unintelligent', 'intelligent')",0.8819839,0.69999063,0.018298239,-0.11174998,0.030586714,0.045567602,0.526144,0.4187447,0.1073993
2,1.155498,1.1168838,"('unlikable', 'likable')",0.19664644,0.22751701,0.7920744,0.8319997,0.4379485,0.57432324,0.6455418,0.6876809,-0.0421391
19,-1.1428635,-1.1950696,"('inhospitable', 'hospitable')",-0.86290866,-0.74189025,-1.2976193,-1.259544,-0.64419794,-0.53001827,-0.9868973,-0.9316305,-0.0552668
49,-1.1364986,-0.8891994,"('unable', 'able')",-0.22174461,-0.18311998,-0.34809995,-0.18645786,-0.60176075,-0.352073,-0.577026,-0.4027126,-0.1743134
54,-1.1046371,-0.9153077,"('incapable', 'capable')",-0.3938684,-0.28284582,-0.1532209,0.031004187,0.7906782,0.87775207,-0.2152621,-0.0723493,-0.1429128
63,1.0612676,0.9569702,"('unperceptive', 'insightful')",-0.009376366,-0.23759434,0.45798647,0.3109878,0.98423284,0.9843736,0.6235276,0.5036843,0.1198433
47,1.009928,1.1497927,"('stupid', 'smart')",0.4700964,0.43634507,0.17976859,0.28055096,4.892309,4.8609447,1.6380255,1.6819084,-0.0438829
32,0.9721331,0.8982349,"('unkind', 'kind')",0.84483975,0.6574502,-0.28235942,-0.46719307,0.78913516,0.7569266,0.5809371,0.4613546,0.1195825
77,0.95292485,0.8175361,"('unmotivated', 'motivated')",0.60527635,0.40779892,-0.18029691,-0.39919823,-0.8556969,-1.0552542,0.1305518,-0.0572794,0.1878312
18,-0.8981242,-0.95121485,"('disagreeable', 'welcoming')",-0.7885443,-0.82863605,0.7803774,0.8944427,-0.461768,-0.45625338,-0.3420148,-0.3354154,-0.0065994
12,0.87863606,0.6871215,"('unsupportive', 'supportive')",0.20259166,-0.037575096,-0.46042514,-0.5312216,-1.725781,-1.5960826,-0.2762446,-0.3694395,0.0931949
28,0.8654841,0.3840228,"('disloyal', 'loyal')",0.4312915,0.2619309,0.0109268725,-0.33290216,1.0026325,0.6749841,0.5775837,0.2470089,0.3305748
42,0.85225326,0.64825803,"('unreliable', 'reliable')",0.35016483,0.16628253,-0.22714916,-0.30373767,-2.9942584,-2.725974,-0.5047474,-0.5537928,0.0490454
83,0.8489523,0.7928374,"('powerless', 'powerful')",-0.6067315,-0.7369356,-0.09862954,-0.1751751,-0.6846552,-0.7170133,-0.135266,-0.2090717,0.0738057
11,0.83335114,0.5182356,"('unhelpful', 'helpful')",0.6998653,0.4872998,-0.28042674,-0.47001964,1.8809716,1.6695718,0.7834404,0.5512719,0.2321685
57,0.8047532,0.66104555,"('unimaginative', 'imaginative')",1.2268418,1.1291518,-0.75301677,-0.8073422,-2.0411913,-2.0306494,-0.1906533,-0.2619486,0.0712953
25,-0.7752821,-0.8018739,"('egoistic', 'altruistic')",-1.041351,-1.0835211,0.16286291,0.12130891,1.2825736,1.3066567,-0.0927991,-0.1143574,0.0215583
78,-0.7233866,-0.73314905,"('nonresilient', 'resilient')",-0.51133746,-0.6606427,-0.04374862,-0.080774106,0.6308959,0.5745448,-0.1618942,-0.2250052,0.063111
74,0.6612651,0.6924493,"('undedicated', 'dedicated')",0.38703808,0.39746773,0.21674493,0.23327914,0.21838525,0.37007412,0.3708583,0.4233176,-0.0524593
9,-0.647967,-0.8947132,"('unaffectionate', 'caring')",-0.4538105,-0.5752378,-0.3393953,-0.38164374,0.65877444,0.7790724,-0.1955996,-0.2681306,0.072531
20,0.6094725,0.6419179,"('rough', 'thoughtful')",1.1328886,1.0122032,0.31086996,0.26377746,1.264884,1.258087,0.8295287,0.7939965,0.0355322
87,0.5898186,0.40830863,"('unsuccessful', 'successful')",-0.7581494,-0.7652423,1.4609905,1.3091356,1.1410381,1.0732923,0.6084244,0.5063735,0.1020509
29,-0.497933,-0.54657775,"('unfair', 'fair')",-0.28924933,-0.36593997,-1.0589564,-0.91393334,-0.9729499,-0.7363442,-0.7047722,-0.6406988,-0.0640734
3,0.49310172,0.30379605,"('repellent', 'pleasant')",1.1841216,1.0956982,-0.54168767,-0.687143,0.1338747,0.00354343,0.3173526,0.1789737,0.1383789
84,0.48207945,0.23322655,"('inferior', 'superior')",0.3709078,0.31457114,0.8019906,0.78372455,1.1662371,1.1015767,0.7053038,0.6082747,0.0970291
44,-0.47517425,-0.344209,"('prejudiced', 'unprejudiced')",-1.1598526,-1.0407966,0.13623282,0.36985415,-1.1807806,-1.0618844,-0.6698937,-0.519259,-0.1506347
40,0.37841007,0.20715007,"('stingy', 'generous')",0.11084372,0.08893002,-0.07041818,-0.049849622,-1.3872434,-1.3605462,-0.2421019,-0.2785789,0.036477
88,-0.35806033,-0.2111572,"('low', 'eminent')",-1.5611256,-1.396553,0.4018788,0.46028525,0.3532715,0.41908124,-0.2910089,-0.1820859,-0.108923
58,0.3549659,0.24951494,"('undiscriminating', 'discriminating')",0.35260648,0.36755976,-0.056109056,-0.182385,0.12626335,0.09046325,0.1944317,0.1312882,0.0631435
33,-0.3158245,-0.43091118,"('wrong', 'right')",-1.0103106,-0.91007227,0.48430195,0.54766244,-0.73434913,-0.6927744,-0.3940456,-0.3715239,-0.0225217
72,0.27906227,0.49819496,"('unambitious', 'ambitious')",0.7626128,0.80976146,-0.66504675,-0.54283595,-1.1572158,-0.9983703,-0.1951469,-0.0583124,-0.1368345
68,0.26793316,0.2680085,"('dependent', 'independent')",0.49000365,0.46768427,-0.5690171,-0.506831,-1.0948743,-1.1620376,-0.2264886,-0.233294,0.0068054
53,-0.25497505,-0.4252366,"('uncreative', 'creative')",-1.0159556,-1.1322517,-0.6871682,-0.8241478,0.99085546,0.95531094,-0.2418109,-0.3565813,0.1147704
82,0.17453367,0.37236112,"('poor', 'rich')",-0.1059496,0.028472282,-0.688033,-0.5792061,5.437815,5.463663,1.2045915,1.3213226,-0.1167311
71,0.17309311,0.16395442,"('diffident', 'self-confident')",-1.1310483,-1.040993,0.75082386,0.77817124,0.41291952,0.42758918,0.051447,0.0821805,-0.0307335
38,0.13941327,0.16032633,"('untruthful', 'truthful')",0.3221306,0.39625204,-0.783393,-0.72895,0.016225167,-0.049637865,-0.076406,-0.0555024,-0.0209036
73,-0.11633977,-0.044354707,"('helpless', 'self-reliant')",0.52020234,0.71278554,0.51737773,0.58926994,-2.8609362,-2.6790211,-0.484924,-0.3553301,-0.1295939
15,-0.08680718,-0.24472623,"('boring', 'funny')",-0.1580798,-0.27446264,0.37813193,0.40696746,0.26915303,0.30993223,0.1005995,0.0494277,0.0511718
41,-0.046030637,-0.1519947,"('unforgiving', 'forgiving')",0.6848324,0.5014972,-0.05840628,-0.18849476,0.061677918,0.051628537,0.1605183,0.0531591,0.1073592
34,-0.013652784,-0.10932077,"('mean', 'honorable')",-0.565998,-0.59582615,0.40426064,0.3523781,5.7389464,5.57284,1.390889,1.3050178,0.0858712
